property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property,log_price
Flat / apartment,El Raval,5,240000.0,42,1,1,4,1950.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.388394202324129
Flat / apartment,El Raval,5,225000.0,41,1,1,3,2016.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.323855681186558
Flat / apartment,Ciutat Vella,5,350000.0,62,1,1,1,1842.0,0,0,0,0,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.765688433465597
Flat / apartment,El Raval,5,935000.0,236,6,4,3,1911.8142857142857,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,13.748301808270824
Flat / apartment,El Raval,5,1750000.0,173,3,2,2,1911.8142857142857,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,14.375126345899696
Flat / apartment,El Raval,5,650000.0,130,3,2,2,1911.8142857142857,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,13.38472764187182
Flat / apartment,El Raval,5,203500.0,80,4,2,1,1862.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,12.223421283864786
Flat / apartment,El Raval,5,186000.0,76,3,1,4,1911.8142857142857,0,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,12.133501952695338
Flat / apartment,El Raval,5,205000.0,62,2,1,3,1900.0,1,1,0,1,1,0,0,0,0,1,0,3.086356414343004,3.0609000108096422,2.0306348219860992,12.230765258120545
Flat / apartment,El Raval,5,480000.0,111,5,2,0,1911.8142857142857,1,1,1,0,1,0,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,13.081541382884074
Flat / apartment,El Raval,5,380000.0,90,4,1,2,1900.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.84792653170257
Flat / apartment,El Raval,5,282000.0,66,3,1,3,1825.0,0,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.54966234992025
Flat / apartment,Ciutat Vella,5,255000.0,69,3,1,1,1974.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.449018824140563
Flat / apartment,El Raval,5,119000.0,32,1,1,1,1911.8142857142857,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,11.686878772093667
Flat / apartment,Ciutat Vella,5,185000.0,37,1,1,3,1900.0,0,0,0,1,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.128111104060462
Flat / apartment,Ciutat Vella,5,130000.0,46,2,1,1,1905.485436893204,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,11.77528972943772
Studio flat,El Raval,5,102000.0,47,0,1,0,1911.8142857142857,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,1.0,11.532728092266408
Flat / apartment,Ciutat Vella,5,90400.0,49,1,1,5,1905.485436893204,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,11.411999546380267
Flat / apartment,Ciutat Vella,5,270000.0,70,2,1,1,1905.485436893204,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.506177237980511
Flat / apartment,El Raval,5,230000.0,74,2,1,3,1911.8142857142857,1,0,1,1,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.345834587905333
Studio flat,El Raval,5,242000.0,90,0,1,0,1911.8142857142857,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,1.0,12.396693005138824
Flat / apartment,El Gòtic,5,819000.0,158,3,3,1,1888.3544303797469,1,1,1,1,0,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.615839362835207
Flat / apartment,Ciutat Vella,5,795000.0,88,2,2,0,1905.485436893204,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.58609739363647
Flat / apartment,Ciutat Vella,5,1490000.0,301,5,3,0,1900.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,14.214286677921642
Flat / apartment,El Gòtic,5,685000.0,161,3,2,1,1901.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.437174117244362
Flat / apartment,El Gòtic,5,380000.0,48,1,1,1,1888.3544303797469,1,1,0,0,0,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.84792653170257
Penthouse,El Gòtic,5,970000.0,106,3,2,3,1888.3544303797469,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.785051350479566
Flat / apartment,El Gòtic,5,325000.0,65,2,1,1,1900.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.691580461311874
Flat / apartment,El Gòtic,5,270000.0,70,2,1,1,1900.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,5.5666312148767405,2.0306348219860992,12.506177237980511
Flat / apartment,Ciutat Vella,5,355000.0,70,2,1,3,1890.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.779873068457553
Flat / apartment,El Gòtic,5,960000.0,183,3,3,3,1888.3544303797469,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.77468856344402
Penthouse,El Gòtic,5,495000.0,95,2,1,5,1888.3544303797469,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.112313041550827
Flat / apartment,El Gòtic,5,775000.0,106,2,2,4,1850.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,5.5666312148767405,2.0306348219860992,13.560618308335483
Flat / apartment,Ciutat Vella,5,422000.0,63,1,1,5,2011.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.952760593018148
Penthouse,El Gòtic,5,495000.0,81,2,1,0,1885.0,0,1,1,0,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.112313041550827
Flat / apartment,El Gòtic,5,540000.0,90,3,2,1,1888.3544303797469,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.199324418540456
Flat / apartment,El Gòtic,5,795000.0,95,2,2,1,1934.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.58609739363647
Flat / apartment,El Gòtic,5,645000.0,135,3,3,2,1864.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.37700559577791
Flat / apartment,El Gòtic,5,290000.0,74,2,1,1,1900.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.577636201962656
Flat / apartment,El Gòtic,5,1101400.0,365,7,3,1,1850.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.912092655810518
Flat / apartment,La Barceloneta,5,1200000.0,79,2,2,4,1939.7333333333333,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.7006151958985543,2.0306348219860992,13.997832114758229
Flat / apartment,La Barceloneta,5,315000.0,70,3,1,1,1948.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.7006151958985543,2.0306348219860992,12.66032791780777
Flat / apartment,Ciutat Vella,5,580000.0,103,3,1,5,1988.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.270783382522602
Flat / apartment,La Barceloneta,5,222000.0,35,1,1,3,1939.7333333333333,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,3.7006151958985543,2.0306348219860992,12.310432660854417
Flat / apartment,Ciutat Vella,5,189000.0,33,2,1,1,1905.485436893204,1,0,0,0,1,1,0,0,0,1,0,3.086356414343004,5.078603488027523,2.0306348219860992,12.14950229404178
Flat / apartment,La Barceloneta,5,310000.0,45,2,1,1,1939.7333333333333,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.7006151958985543,2.0306348219860992,12.644327576461329
Flat / apartment,Ciutat Vella,5,224000.0,54,2,1,3,1905.485436893204,1,0,0,1,1,1,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.319401330837177
Flat / apartment,Horta,5,465000.0,155,4,2,0,1970.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,4.411021066707587,2.0306348219860992,13.049792684569493
Penthouse,Horta,5,799000.0,107,4,2,4,1962.8285714285714,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,4.411021066707587,3.0305791993286255,13.591116224748411
Flat / apartment,La Verneda i la Pau,5,373000.0,113,4,2,1,1984.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.74023512527517,2.0306348219860992,12.829333698625952
Duplex,Sant Pere - Santa Caterina i la Ribera,5,260000.0,64,1,1,5,1936.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.866960588752642,12.468436909997665
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,1200000.0,239,4,3,1,1936.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.997832114758229
Flat / apartment,Ciutat Vella,5,480000.0,72,3,1,2,1905.485436893204,1,1,0,0,1,0,0,0,0,0,0,3.086356414343004,5.078603488027523,2.0306348219860992,13.081541382884074
Flat / apartment,Ciutat Vella,5,1000000.0,104,1,2,0,1934.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.815510557964274
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,295000.0,50,1,1,2,1840.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,5.601025131302675,2.0306348219860992,12.594730635321957
Flat / apartment,Ciutat Vella,5,795000.0,88,2,2,0,1905.485436893204,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.58609739363647
Duplex,Sant Pere - Santa Caterina i la Ribera,5,395000.0,96,1,2,1,1850.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.866960588752642,12.886641043883259
