property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property
Duplex,El Guinardó,Barcelona,205000.0,102,1,2,0,2007.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.896805106931062,2.866960588752642
Flat / apartment,El Guinardó,Barcelona,265000.0,75,3,1,2,1960.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,El Guinardó,Barcelona,159900.0,68,2,1,0,1960.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.896805106931062,2.0306348219860992
Flat / apartment,Canyelles,Barcelona,225000.0,104,4,2,7,1974.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.195563057632023,2.0306348219860992
Flat / apartment,Canyelles,Barcelona,179000.0,75,3,1,7,1974.0,1,1,0,0,1,1,0,0,0,0,0,3.086356414343004,2.195563057632023,2.0306348219860992
Flat / apartment,Canyelles,Barcelona,179000.0,80,3,1,7,1974.1538461538462,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,2.195563057632023,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,389000.0,98,3,1,2,1968.1363636363637,1,1,1,1,1,0,0,0,0,0,0,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,359000.0,103,4,2,1,1975.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,232000.0,67,3,1,5,1968.1363636363637,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,Sant Martí de Provençals,Barcelona,335000.0,106,4,1,4,1968.1363636363637,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.219918013021461,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,190000.0,76,2,1,1,1977.3434343434344,0,1,0,0,1,0,0,0,0,0,0,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,410000.0,107,4,2,8,1986.0,1,1,1,1,1,0,1,0,0,0,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Terraced house,La Marina del Port,Barcelona,860000.0,275,4,4,4,2009.0,0,0,1,1,1,0,1,0,0,1,1,3.086356414343004,2.8429967163130785,3.551799764176225
Flat / apartment,La Marina del Port,Barcelona,385000.0,78,2,2,1,1977.3434343434344,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Duplex,La Marina del Port,Barcelona,160000.0,92,2,1,0,1977.3434343434344,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.8429967163130785,2.866960588752642
Flat / apartment,La Marina del Port,Barcelona,299000.0,90,3,2,1,1982.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,La Marina del Port,Barcelona,189000.0,78,3,1,6,1966.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Penthouse,La Marina del Port,Barcelona,80500.0,60,2,1,7,1977.3434343434344,1,1,1,0,1,0,1,0,0,0,1,3.086356414343004,2.8429967163130785,3.0305791993286255
Flat / apartment,La Marina del Port,Barcelona,160000.0,92,2,1,0,1960.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,2.8429967163130785,2.0306348219860992
Flat / apartment,Sants-Montjuïc,Barcelona,230000.0,115,2,1,0,2015.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,3.1317820110923558,2.0306348219860992
Flat / apartment,Nou Barris,Barcelona,210000.0,115,4,1,0,1973.0,0,0,1,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,185000.0,79,2,1,1,1969.0,1,1,0,1,1,0,0,0,0,1,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,139000.0,46,2,1,4,1970.0,1,0,1,0,1,0,0,0,0,1,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Riu,Santa Coloma de Gramenet,139000.0,92,3,1,2,1975.0,1,0,0,0,1,0,0,0,0,0,0,1.0,2.1030772940587266,2.0306348219860992
Flat / apartment,Singuerlín,Santa Coloma de Gramenet,125000.0,73,3,1,0,1966.0,0,1,0,0,1,1,0,0,0,0,1,1.0,2.1279628647214857,2.0306348219860992
Flat / apartment,Singuerlín,Santa Coloma de Gramenet,135000.0,79,3,1,4,1970.0,1,0,0,1,1,0,0,0,0,0,1,1.0,2.1279628647214857,2.0306348219860992
Detached house,Riera Alta - Llatí,Santa Coloma de Gramenet,349000.0,208,3,1,2,1977.7619047619048,0,0,0,0,1,1,1,1,1,0,1,1.0,2.448547427494136,4.819513954361332
Penthouse,Santa Coloma de Gramenet,Santa Coloma de Gramenet,66000.0,77,3,1,4,1965.0,1,0,0,0,1,1,0,0,0,0,1,1.0,1.642414323340976,3.0305791993286255
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,175000.0,67,3,1,2,1974.9066666666668,0,1,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Riu,Santa Coloma de Gramenet,169500.0,57,2,1,4,1965.0,0,1,0,0,1,0,0,0,0,0,1,1.0,2.1030772940587266,2.0306348219860992
Flat / apartment,Santa Rosa - Can Mariner,Santa Coloma de Gramenet,62900.0,66,2,1,0,1963.0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.3753653318664094,2.0306348219860992
Flat / apartment,Santa Rosa - Can Mariner,Santa Coloma de Gramenet,136000.0,69,2,1,1,1974.0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.3753653318664094,2.0306348219860992
Flat / apartment,Riu,Santa Coloma de Gramenet,171000.0,50,2,1,2,1967.0,0,1,0,0,1,0,0,0,0,0,1,1.0,2.1030772940587266,2.0306348219860992
Flat / apartment,Riera Alta - Llatí,Santa Coloma de Gramenet,186000.0,94,2,1,1,1980.0,1,0,0,1,1,0,0,0,0,0,0,1.0,2.448547427494136,2.0306348219860992
Flat / apartment,Fondo,Santa Coloma de Gramenet,94000.0,51,3,1,1,1970.8064516129032,1,0,0,0,1,0,0,0,0,0,1,1.0,1.4041945985049433,2.0306348219860992
Penthouse,Riera Alta - Llatí,Santa Coloma de Gramenet,74300.0,69,3,1,0,1969.0,0,0,0,0,1,0,0,0,0,0,1,1.0,2.448547427494136,3.0305791993286255
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,97000.0,82,3,1,0,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Riera Alta - Llatí,Santa Coloma de Gramenet,85400.0,64,3,1,0,1967.0,0,0,0,0,1,0,0,0,0,0,1,1.0,2.448547427494136,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,157500.0,125,3,1,0,1974.0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Riera Alta - Llatí,Santa Coloma de Gramenet,75000.0,35,1,1,0,1964.0,1,0,0,0,1,0,0,0,0,0,1,1.0,2.448547427494136,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,72500.0,63,3,1,2,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,Santa Coloma de Gramenet,Santa Coloma de Gramenet,106000.0,59,3,1,2,1974.9066666666668,0,0,0,0,1,0,0,0,0,0,1,1.0,1.642414323340976,2.0306348219860992
Flat / apartment,La Font de la Guatlla,Barcelona,319000.0,76,2,1,1,1935.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.919654615941088,2.0306348219860992
Penthouse,La Font de la Guatlla,Barcelona,580000.0,150,5,2,7,1980.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.919654615941088,3.0305791993286255
Detached house,Sarrià-Sant Gervasi,Barcelona,1990000.0,546,6,6,4,2009.0,0,0,1,1,1,0,1,1,1,1,1,3.086356414343004,12.890812273932964,4.819513954361332
Detached house,Vallvidrera - El Tibidabo i les Planes,Barcelona,1190000.0,223,5,3,4,1902.0,0,0,0,1,1,0,1,1,1,0,1,3.086356414343004,11.346208650283886,4.819513954361332
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,575000.0,152,3,2,0,1973.1707317073171,1,0,1,0,1,0,0,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,470000.0,79,3,2,3,1953.0,0,1,0,0,1,1,0,0,0,0,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,1250000.0,174,5,3,3,1967.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,1150000.0,165,4,2,7,1973.1707317073171,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,950000.0,165,4,2,7,1969.323076923077,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,595000.0,100,3,2,1,1969.323076923077,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,10.785396891509745,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,2450000.0,180,4,3,0,2008.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Horta Guinardó,Barcelona,315000.0,107,4,1,4,1970.0,1,0,0,1,1,1,0,0,0,0,0,3.086356414343004,3.33959801513142,2.0306348219860992
Flat / apartment,Horta Guinardó,Barcelona,255000.0,70,2,1,3,1964.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.33959801513142,2.0306348219860992
Detached house,La Font d'En Fargues,Barcelona,799000.0,315,4,3,2,1976.5,0,0,1,0,1,1,1,1,1,1,1,3.086356414343004,5.672076199662406,4.819513954361332
Duplex,Vilapicina i la Torre Llobeta,Barcelona,375000.0,88,4,2,0,2020.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.4190342416204484,2.866960588752642
Flat / apartment,Vilapicina i la Torre Llobeta,Barcelona,180000.0,80,3,1,3,1975.4054054054054,0,0,0,1,1,1,0,0,0,0,0,3.086356414343004,3.4190342416204484,2.0306348219860992
Penthouse,Vilapicina i la Torre Llobeta,Barcelona,240000.0,60,2,1,4,1979.0,1,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.4190342416204484,3.0305791993286255
Duplex,Vilapicina i la Torre Llobeta,Barcelona,690000.0,167,3,3,1,2005.0,0,0,1,1,1,0,1,0,0,1,1,3.086356414343004,3.4190342416204484,2.866960588752642
Flat / apartment,Vilapicina i la Torre Llobeta,Barcelona,260000.0,46,1,1,2,1975.4054054054054,1,1,0,1,0,0,0,0,0,0,1,3.086356414343004,3.4190342416204484,2.0306348219860992
Penthouse,Nou Barris,Barcelona,470000.0,131,4,2,6,1975.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,1.827804765125539,3.0305791993286255
Flat / apartment,Nou Barris,Barcelona,305000.0,104,3,1,1,1971.581818181818,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992
Flat / apartment,Provençals del Poblenou,Barcelona,210000.0,71,3,1,7,1967.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,4.398477570891364,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,290000.0,52,2,1,1,1936.0,0,0,0,1,1,0,0,0,0,0,0,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,460000.0,90,3,2,0,1936.0,1,0,1,0,1,0,0,0,0,1,0,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,140300.0,32,1,1,1,1900.0,1,0,0,1,1,1,0,0,0,0,0,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,190000.0,43,1,1,0,1900.0,0,1,1,0,1,0,0,0,0,1,1,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,139900.0,32,1,1,2,1900.0,1,0,0,1,1,1,0,0,0,1,1,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,390000.0,69,2,1,3,2007.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Hostafrancs,Barcelona,149000.0,70,3,1,1,1899.0,0,0,0,0,1,1,0,0,0,0,0,3.086356414343004,2.8562462322160598,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,2370000.0,316,6,6,1,1973.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,2600000.0,240,4,4,2,2011.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Les Corts,Barcelona,985000.0,166,4,3,2,1986.0,1,1,1,0,1,0,1,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,490000.0,85,3,2,4,1952.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,1030000.0,142,4,2,5,1972.0,1,1,1,1,1,1,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,795000.0,154,3,1,0,1961.0,1,0,1,0,1,0,0,0,0,1,0,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,1290000.0,205,5,4,3,1980.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,490000.0,85,3,2,4,1952.0,0,1,0,0,1,0,1,0,0,0,1,3.086356414343004,12.04174482504791,2.0306348219860992
Flat / apartment,Pedralbes,Barcelona,848000.0,154,3,1,0,1961.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,12.04174482504791,2.0306348219860992
Detached house,Horta Guinardó,Barcelona,690000.0,366,5,2,2,1973.6575342465753,0,0,1,1,1,0,1,0,0,0,1,3.086356414343004,3.33959801513142,4.819513954361332
Flat / apartment,Sant Genís Dels Agudells - Montbau,Barcelona,185000.0,55,2,1,5,1983.125,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,3.0566071859175308,2.0306348219860992
Flat / apartment,Navas,Barcelona,265000.0,83,4,1,1,1963.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,3.776064126123579,2.0306348219860992
Flat / apartment,Navas,Barcelona,290000.0,63,1,1,3,1910.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.776064126123579,2.0306348219860992
Flat / apartment,Sant Andreu,Barcelona,229000.0,49,1,1,0,1975.0,0,0,0,1,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992
Duplex,El Poblenou,Barcelona,795000.0,139,2,2,0,2012.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.866960588752642
Flat / apartment,Sant Martí,Barcelona,1900000.0,152,2,3,14,2008.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992
Flat / apartment,El Poblenou,Barcelona,470000.0,91,3,2,7,1974.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.0306348219860992
Penthouse,Sant Martí,Barcelona,1190000.0,165,3,2,5,2000.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,4.371079205477762,3.0305791993286255
Flat / apartment,Sant Martí,Barcelona,585000.0,132,2,2,0,1925.0,1,0,1,1,1,0,0,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992
Flat / apartment,El Poblenou,Barcelona,280000.0,50,2,1,5,1950.0,1,1,0,0,1,0,0,0,0,0,0,3.086356414343004,5.68448275862069,2.0306348219860992
Flat / apartment,El Poblenou,Barcelona,605000.0,97,4,2,3,1988.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.0306348219860992
Duplex,El Poblenou,Barcelona,595000.0,180,4,2,0,1965.109589041096,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.866960588752642
Flat / apartment,El Poblenou,Barcelona,239500.0,47,1,1,5,1819.0,0,0,0,1,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.0306348219860992
Flat / apartment,El Poblenou,Barcelona,585000.0,210,1,1,1,2000.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.68448275862069,2.0306348219860992
Flat / apartment,Sant Martí,Barcelona,529000.0,127,2,1,0,2000.0,1,1,1,0,1,0,1,0,0,0,1,3.086356414343004,4.371079205477762,2.0306348219860992
Flat / apartment,La Bordeta,Barcelona,299000.0,68,3,2,2,1971.8,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0065721526359135,2.0306348219860992
Flat / apartment,Sants-Montjuïc,Barcelona,195000.0,69,3,1,1,1935.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,3.1317820110923558,2.0306348219860992
Duplex,Sant Gervasi - Galvany,Barcelona,1800000.0,196,4,3,7,1961.3165829145728,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,9.859422208724762,2.866960588752642
Flat / apartment,Sant Gervasi - Galvany,Barcelona,2400000.0,386,5,5,1,1965.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,625000.0,149,5,2,1,1969.0,1,1,1,0,1,1,0,0,0,0,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,1200000.0,189,5,2,1,1966.0,1,0,1,1,1,0,1,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,950606.0,226,5,3,4,1960.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,2400000.0,440,5,6,1,1965.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,615000.0,142,4,2,6,1965.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Penthouse,Sant Gervasi - Galvany,Barcelona,2315000.0,217,3,3,5,2021.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,3.0305791993286255
Flat / apartment,Sant Gervasi - Galvany,Barcelona,535000.0,91,3,2,2,1968.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,975000.0,195,5,3,1,1945.0,1,1,1,1,1,1,0,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,795000.0,172,4,2,2,1950.0,0,1,0,0,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,2300000.0,342,4,3,0,1953.0,0,1,1,0,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,1490000.0,230,5,3,3,1973.1707317073171,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,500000.0,97,4,2,6,1966.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,2350000.0,418,6,5,5,1972.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,535000.0,91,3,2,0,1961.3165829145728,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,395000.0,100,2,2,1,1961.3165829145728,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,1175000.0,150,3,3,4,1947.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,1750000.0,305,5,5,6,1967.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,425920.0,126,4,2,2,1973.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Sant Gervasi - Galvany,Barcelona,253000.0,40,1,1,2,1961.3165829145728,0,1,0,0,1,0,0,0,0,1,0,3.086356414343004,9.859422208724762,2.0306348219860992
Flat / apartment,Sants - Badal,Barcelona,635000.0,96,2,2,3,1963.2884615384614,1,1,1,1,0,0,0,0,0,0,1,3.086356414343004,3.230688208343381,2.0306348219860992
Flat / apartment,Sants - Badal,Barcelona,365000.0,87,3,2,4,1997.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.230688208343381,2.0306348219860992
Flat / apartment,Sants - Badal,Barcelona,299000.0,69,3,1,3,1969.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.230688208343381,2.0306348219860992
Flat / apartment,Sants - Badal,Barcelona,235000.0,55,3,1,5,1936.0,0,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.230688208343381,2.0306348219860992
Detached house,Sants - Badal,Barcelona,580000.0,221,5,2,3,1935.0,0,0,1,0,1,0,1,0,0,0,1,3.086356414343004,3.230688208343381,4.819513954361332
Flat / apartment,Sants-Montjuïc,Barcelona,380000.0,82,3,1,3,1972.0,1,1,0,1,1,0,1,0,0,1,0,3.086356414343004,3.1317820110923558,2.0306348219860992
Flat / apartment,Sants - Badal,Barcelona,211000.0,59,2,0,0,1963.2884615384614,1,1,0,0,1,1,0,0,0,0,0,3.086356414343004,3.230688208343381,2.0306348219860992
Flat / apartment,Les Tres Torres,Barcelona,2470000.0,255,5,5,1,1972.7037037037037,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,15.855932926489958,2.0306348219860992
Flat / apartment,Les Tres Torres,Barcelona,1695000.0,290,6,5,2,1977.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,15.855932926489958,2.0306348219860992
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,1750000.0,372,5,5,4,1979.0,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992
Flat / apartment,Les Tres Torres,Barcelona,1125000.0,190,3,2,2,1972.7037037037037,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,15.855932926489958,2.0306348219860992
Flat / apartment,Can Baró,Barcelona,333000.0,106,4,2,5,1973.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.1875403906438393,2.0306348219860992
Flat / apartment,Can Baró,Barcelona,333000.0,106,4,1,5,1973.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.1875403906438393,2.0306348219860992
Flat / apartment,La Trinitat Vella,Barcelona,98000.0,80,2,1,1,1971.4333333333334,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.4714347721244272,2.0306348219860992
Flat / apartment,La Trinitat Vella,Barcelona,107000.0,59,3,1,3,1968.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.4714347721244272,2.0306348219860992
Flat / apartment,Sant Josep,Hospitalet de Llobregat,225000.0,80,3,1,1,1967.0,0,1,1,0,1,0,0,0,0,0,0,1.1163479984144167,2.3404824371031268,2.0306348219860992
Terraced house,Centre,Hospitalet de Llobregat,450000.0,175,3,2,3,1991.0,0,0,1,1,1,0,1,1,1,0,1,1.1163479984144167,3.140219810596927,3.551799764176225
Semi-detached house,Collblanc,Hospitalet de Llobregat,280000.0,192,3,2,2,1958.0,0,0,1,0,1,1,0,1,1,0,0,1.1163479984144167,2.0489907200696966,3.4085514742519782
Flat / apartment,La Florida,Hospitalet de Llobregat,212000.0,70,3,1,1,1963.0,1,1,1,0,1,0,0,0,0,1,1,1.1163479984144167,1.5768255732273724,2.0306348219860992
Flat / apartment,Santa Eulàlia,Hospitalet de Llobregat,345000.0,90,4,2,4,1968.0,1,1,0,1,1,0,1,0,0,0,1,1.1163479984144167,2.8272007787869855,2.0306348219860992
Flat / apartment,Pubilla Cases,Hospitalet de Llobregat,139000.0,48,3,1,5,1959.0,1,0,0,1,1,0,0,0,0,0,1,1.1163479984144167,1.6744193502422342,2.0306348219860992
Duplex,Santa Eulàlia,Hospitalet de Llobregat,411900.0,107,2,2,0,1977.1463414634147,1,1,1,0,0,0,0,0,0,1,1,1.1163479984144167,2.8272007787869855,2.866960588752642
Flat / apartment,Pubilla Cases,Hospitalet de Llobregat,329000.0,130,4,2,3,1989.0,1,1,0,1,1,0,0,0,0,0,1,1.1163479984144167,1.6744193502422342,2.0306348219860992
Flat / apartment,Bellvitge,Hospitalet de Llobregat,230000.0,80,3,1,11,1967.0,1,1,0,0,1,0,0,0,0,1,1,1.1163479984144167,1.8987843799202826,2.0306348219860992
Flat / apartment,Sanfeliu,Hospitalet de Llobregat,239000.0,113,4,2,1,1971.0,1,1,1,0,1,0,0,0,0,1,1,1.1163479984144167,2.3513518205932,2.0306348219860992
Flat / apartment,Collblanc,Hospitalet de Llobregat,550000.0,109,4,2,4,1987.0,1,1,0,1,1,0,1,0,0,1,1,1.1163479984144167,2.0489907200696966,2.0306348219860992
Flat / apartment,Les Planes,Hospitalet de Llobregat,94000.0,52,1,1,3,1966.0,1,0,0,1,1,1,0,0,0,0,1,1.1163479984144167,1.456863474846559,2.0306348219860992
Flat / apartment,Pubilla Cases,Hospitalet de Llobregat,129000.0,74,3,1,1,1964.0,1,0,0,0,1,0,0,0,0,0,1,1.1163479984144167,1.6744193502422342,2.0306348219860992
